ID,CAMPAIGN_NAME,DATE,SPEND,IMPRESSIONS,CLICKS
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2022-04-09,0.00,10,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-07-10,67.06,60,15
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2023-03-20,0.00,2,0
1003470088,None,2022-04-14,0.00,18,0
1003505482,ad_network_2_iOS_AU_All_Match,2022-10-01,64.32,2574,14
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-10-15,0.00,8,0
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2023-02-08,199.10,276,30
997563399,ad_network_2_iOS_US_All_Match,2022-06-07,31.30,11160,270
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2022-05-21,0.00,5,0
1015220333,ad_network_2_iOS_BE_All_C_Exact_CPT,2022-08-09,0.00,1,0
1003428949,ad_network_2_iOS_UK_All_Match,2022-04-04,1.00,1416,7
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-05-13,0.00,7,0
1003505482,ad_network_2_iOS_AU_All_Match,2022-09-24,205.80,364,48
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-09-30,56.52,36,8
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-07-07,50.05,11,6
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-12-31,1.13,12,3
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-12-20,299.43,553,162
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2023-03-18,0.00,14,0
1003428949,ad_network_2_iOS_UK_All_Match,2022-02-17,11.55,412,20
1003428951,ad_network_2_iOS_NZ_All_Match,2022-06-04,6.19,200,9
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-05-07,0.00,8,0
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-09-21,11.08,8,10
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2023-03-28,0.00,5,0
1003428951,ad_network_2_iOS_NZ_All_Match,2022-09-01,12.48,920,24
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2022-07-16,0.00,2,0
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-04-30,0.58,2,2
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-07-05,145.45,48,3
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-02-22,38.24,243,13
1003428949,ad_network_2_iOS_UK_All_Match,2022-06-07,19.81,1092,78
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-04-20,129.23,1210,42
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-04-10,280.56,560,110
1003505742,ad_network_2_iOS_IE_New_Match,2022-09-10,4.23,111,7
1003505442,ad_network_2_iOS_IE_All_B_Exact_CPT,2022-11-28,1.45,10,5
997563399,ad_network_2_iOS_US_All_Match,2023-01-05,150.02,1286,304
1003505482,ad_network_2_iOS_AU_All_Match,2022-04-17,66.53,318,10
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-07-06,198.53,990,96
1003428949,ad_network_2_iOS_UK_All_Match,2022-12-11,22.76,865,49
1003505482,ad_network_2_iOS_AU_All_Match,2022-11-16,39.40,1260,8
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-03-03,590.54,4424,752
1003290939,ad_network_2_iOS_IE_All_C_Exact_CPT,2023-03-17,0.00,1,0
1003487744,ad_network_2_iOS_CA_All_Shared_B_Exact_CPT,2022-04-02,13.99,539,24
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-06-16,90.98,520,40
1003428951,ad_network_2_iOS_NZ_All_Match,2023-02-03,74.72,1215,12
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-12-05,11.40,78,50
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-11-17,0.00,24,0
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-10-25,0.00,4,0
1003503722,ad_network_2_iOS_CA_All_Match,2023-03-07,571.55,1677,328
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-02-10,0.00,4,0
1003503722,ad_network_2_iOS_CA_All_Match,2023-03-10,811.90,6468,40
1003505742,ad_network_2_iOS_IE_New_Match,2022-09-13,2.69,238,9
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-04-30,265.12,303,68
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-12-21,0.00,10,0
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-04-05,1.62,51,9
1003428951,ad_network_2_iOS_NZ_All_Match,2022-12-31,39.29,1746,13
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-12-15,0.00,81,0
1014115345,ad_network_2_iOS_FR_All_Match,2022-03-02,318.64,8274,112
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2023-02-27,24.51,28,20
1003505482,ad_network_2_iOS_AU_All_Match,2022-09-01,36.05,1722,18
1003505742,ad_network_2_iOS_IE_New_Match,2022-09-29,0.00,427,0
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-04-06,1163.93,503,528
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-10-25,0.00,8,0
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-12-08,28.00,32,6
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-08-26,13.93,36,12
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2023-03-09,0.00,0,0
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-11-09,43.74,215,20
1003428951,ad_network_2_iOS_NZ_All_Match,2022-07-05,2.14,354,7
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-06-14,619.70,1548,963
1003505742,ad_network_2_iOS_IE_New_Match,2022-02-09,0.00,730,0
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2023-03-27,8.74,5,5
1003503722,ad_network_2_iOS_CA_All_Match,2023-01-04,22.62,10736,189
1024322563,ad_network_2_iOS_DE_All_Match,2023-02-23,34.93,1377,8
1014115345,ad_network_2_iOS_FR_All_Match,2023-01-10,18.60,2802,270
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-03-06,1383.40,2142,436
1003503722,ad_network_2_iOS_CA_All_Match,2023-03-06,617.79,1980,450
1014115345,ad_network_2_iOS_FR_All_Match,2022-08-30,73.35,4176,17
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2023-01-07,17.29,12,16
997563399,ad_network_2_iOS_US_All_Match,2022-04-02,36.88,5400,125
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2023-03-05,79.36,66,12
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-04-16,217.11,1598,157
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-07-17,0.00,10,0
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-04-07,505.92,365,52
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-04-12,0.00,8,0
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2022-06-03,0.00,10,0
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-05-21,26.08,12,10
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2023-02-04,0.00,6,0
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2023-01-07,454.41,648,57
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-06-02,0.00,12,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-12-09,50.55,80,16
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-10-01,140.70,693,180
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-09-18,0.00,2,0
1003457587,ad_network_2_iOS_UK_All_Shared_B_Exact_CPT,2022-02-06,0.00,15,0
1003505742,ad_network_2_iOS_IE_New_Match,2022-04-30,16.04,486,3
1003428949,ad_network_2_iOS_UK_All_Match,2022-07-03,10.41,4690,144
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2023-01-25,0.00,6,0
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2023-04-04,5.19,117,30
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-09-27,12.63,85,1
1003505742,ad_network_2_iOS_IE_New_Match,2022-02-27,0.00,100,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-09-02,0.00,20,0
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-11-24,12.01,216,21
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-11-10,5.08,42,7
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2023-03-14,30.34,48,56
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-04-22,647.54,3941,819
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2023-03-02,10.25,88,7
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2023-02-22,0.00,20,0
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-08-26,16.83,90,6
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-05-31,2626.83,3850,963
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2023-03-05,16.85,232,45
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-02-27,2972.65,5334,1440
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-10-14,4.91,63,8
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-05-11,3.78,72,10
1003428949,ad_network_2_iOS_UK_All_Match,2022-05-07,68.74,915,24
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-04-30,0.00,24,0
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-03-22,13.11,104,4
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-08-01,351.20,468,144
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-02-18,698.52,560,232
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-11-06,0.00,160,0
1003428949,ad_network_2_iOS_UK_All_Match,2023-01-11,49.85,1135,28
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-06-20,1.29,4,5
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-12-01,18.81,78,40
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-08-28,0.00,7,0
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-09-17,0.00,8,0
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-10-18,0.00,8,0
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-06-09,0.00,4,0
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-04-14,108.56,126,10
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2023-03-22,0.00,3,0
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-03-13,347.45,250,156
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2023-01-05,9.88,19,6
1003428949,ad_network_2_iOS_UK_All_Match,2022-02-15,8.74,440,10
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-11-22,0.00,45,0
1003503564,ad_network_2_iOS_NZ_All_Shared_B_Exact_CPT,2022-06-29,65.46,48,6
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-04-27,312.80,2510,104
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-12-11,0.00,3,0
1015220333,ad_network_2_iOS_BE_All_C_Exact_CPT,2022-11-25,0.00,2,0
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-06-27,496.54,999,38
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2023-01-02,28.26,12,16
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2023-02-03,441.23,354,55
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-07-28,27.41,486,36
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-06-06,17.53,9,6
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2022-08-09,0.00,16,0
1014115345,ad_network_2_iOS_FR_All_Match,2022-02-26,472.93,14266,387
1003505742,ad_network_2_iOS_IE_New_Match,2022-08-03,24.08,103,20
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2023-01-16,18.54,27,12
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-10-20,15.82,48,16
1003503564,ad_network_2_iOS_NZ_All_Shared_B_Exact_CPT,2022-11-21,0.00,10,0
1003503722,ad_network_2_iOS_CA_All_Match,2022-08-26,70.35,1368,153
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2022-12-05,0.00,18,0
1003505482,ad_network_2_iOS_AU_All_Match,2022-02-01,39.93,1384,9
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-01-31,10.04,6,2
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2023-01-15,0.00,8,0
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2023-01-01,0.00,27,0
1003505742,ad_network_2_iOS_IE_New_Match,2022-06-15,12.92,72,8
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2023-01-12,0.00,12,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-12-18,26.27,8,12
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-11-02,0.00,12,0
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2023-03-29,41.58,342,14
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-07-15,291.09,770,57
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-03-21,272.44,360,16
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2023-03-09,64.68,189,14
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-07-14,1874.69,960,210
1003505742,ad_network_2_iOS_IE_New_Match,2022-09-26,25.02,620,16
1014013493,ad_network_2_iOS_FR_All_B_Exact_CPT,2022-07-07,17.92,12,15
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2023-01-17,0.00,8,0
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-12-05,713.07,2440,360
997546097,ad_network_2_iOS_US_All_Exact_CPT,2023-01-24,590.94,2082,490
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-10-25,0.00,9,0
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2023-03-02,3.48,10,8
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-12-31,0.00,20,0
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-08-05,46.42,17,54
997546097,ad_network_2_iOS_US_All_Exact_CPT,2023-01-01,523.65,1887,254
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-05-09,14.35,1,9
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-01-27,37.95,322,8
1003428949,ad_network_2_iOS_UK_All_Match,2022-08-26,132.71,664,33
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2023-01-21,18.24,4,1
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-11-28,11.29,11,50
1024322563,ad_network_2_iOS_DE_All_Match,2022-10-16,67.73,6824,114
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-05-09,175.96,51,77
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-11-27,17.01,100,2
1003428949,ad_network_2_iOS_UK_All_Match,2022-08-29,70.85,4024,100
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-11-06,38.46,55,9
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2023-04-02,3.12,1,5
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-10-13,0.00,36,0
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-12-17,992.74,1908,412
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-09-16,35.57,160,48
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2023-01-23,21.93,162,24
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-07-10,374.98,400,90
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-02-09,32.45,125,18
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2023-04-04,0.00,28,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-06-27,14.20,32,35
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-02-17,71.02,108,36
1003428949,ad_network_2_iOS_UK_All_Match,2022-09-25,158.95,1484,128
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-07-21,54.70,225,16
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2023-03-28,0.00,30,0
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2022-03-24,0.00,3,0
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-05-10,2.77,6,7
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2023-01-09,56.38,140,40
1014085395,None,2022-04-05,53.96,370,9
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-06-01,329.99,343,140
1015220333,ad_network_2_iOS_BE_All_C_Exact_CPT,2022-09-14,0.00,4,0
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-09-18,0.00,2,0
1015220333,ad_network_2_iOS_BE_All_C_Exact_CPT,2022-10-10,0.00,14,0
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2023-01-03,0.00,1,0
1003290939,ad_network_2_iOS_IE_All_C_Exact_CPT,2023-01-23,0.00,14,0
1024322563,ad_network_2_iOS_DE_All_Match,2022-08-06,17.60,594,24
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-12-22,76.33,48,27
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2022-11-26,0.00,25,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-07-31,1.65,25,7
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2023-03-11,3.95,30,9
1003428951,ad_network_2_iOS_NZ_All_Match,2023-02-17,27.02,210,40
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-01-23,341.70,246,230
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-12-25,1440.67,2720,693
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-11-23,1450.99,1464,130
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-12-07,99.46,46,18
997563399,ad_network_2_iOS_US_All_Match,2022-03-03,31.76,598,64
1003428949,ad_network_2_iOS_UK_All_Match,2022-03-04,6.33,560,8
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-05-16,115.60,364,77
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2023-02-11,3.21,111,8
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-05-02,5.81,157,21
1003505482,ad_network_2_iOS_AU_All_Match,2022-02-04,7.97,340,8
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2023-01-27,65.91,100,48
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-06-01,69.99,156,120
997563399,ad_network_2_iOS_US_All_Match,2022-03-28,53.80,2443,130
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-08-04,0.00,40,0
997563399,ad_network_2_iOS_US_All_Match,2022-05-20,370.56,27204,1030
1003457587,ad_network_2_iOS_UK_All_Shared_B_Exact_CPT,2022-02-02,0.00,35,0
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-05-28,0.76,12,7
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-04-12,4.45,24,6
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-07-10,345.98,700,16
1003505482,ad_network_2_iOS_AU_All_Match,2023-02-18,177.70,5712,66
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-10-10,3277.16,1488,140
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-11-11,22.59,140,18
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-08-07,46.05,414,10
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-09-14,130.01,114,24
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-04-05,5.18,10,1
1014013493,ad_network_2_iOS_FR_All_B_Exact_CPT,2023-03-26,26.37,16,18
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-08-28,0.00,10,0
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-04-25,212.19,4072,618
1003428949,ad_network_2_iOS_UK_All_Match,2022-09-22,14.38,300,42
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-03-29,274.73,116,50
997563399,ad_network_2_iOS_US_All_Match,2022-07-05,100.13,3568,170
1003428949,ad_network_2_iOS_UK_All_Match,2022-12-28,141.95,2750,216
1024322563,ad_network_2_iOS_DE_All_Match,2022-08-05,6.25,762,4
1003505742,ad_network_2_iOS_IE_New_Match,2022-05-29,0.00,70,0
1014115345,ad_network_2_iOS_FR_All_Match,2023-02-11,470.93,13208,364
1015514764,ad_network_2_iOS_BE_All_B_Exact_CPT,2022-07-05,0.00,0,0
1024322563,ad_network_2_iOS_DE_All_Match,2023-01-04,31.79,210,108
997563399,ad_network_2_iOS_US_All_Match,2022-01-21,79.51,2396,80
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-05-30,99.43,354,90
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2023-01-09,73.44,120,70
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-10-19,969.42,249,80
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-03-04,183.63,714,230
1015514764,ad_network_2_iOS_BE_All_B_Exact_CPT,2022-12-28,1.39,2,4
1003428951,ad_network_2_iOS_NZ_All_Match,2022-03-04,8.92,57,7
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-09-11,0.00,3,0
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2023-03-31,0.00,10,0
1024322563,ad_network_2_iOS_DE_All_Match,2023-03-03,17.94,816,54
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-11-15,292.92,301,33
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2023-03-17,54.29,245,36
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-05-21,0.00,152,0
1014115345,ad_network_2_iOS_FR_All_Match,2022-08-09,1.66,1012,63
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-07-05,575.69,616,119
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-11-29,35.64,160,56
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-06-12,2075.35,4932,530
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2023-03-30,8.87,4,3
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2023-03-01,170.21,212,91
1015220333,ad_network_2_iOS_BE_All_C_Exact_CPT,2022-06-25,0.00,2,0
1014013493,ad_network_2_iOS_FR_All_B_Exact_CPT,2022-04-07,4.50,1,6
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-06-01,0.00,8,0
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2023-02-05,0.00,8,0
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-05-01,75.60,192,9
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-09-15,0.00,5,0
1003428949,ad_network_2_iOS_UK_All_Match,2022-09-19,27.78,1380,48
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-06-14,0.00,6,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-09-19,12.85,45,3
1003290939,ad_network_2_iOS_IE_All_C_Exact_CPT,2022-07-29,0.41,4,6
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-05-30,15.10,24,6
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-05-21,20.59,120,80
1003428949,ad_network_2_iOS_UK_All_Match,2022-06-30,262.64,2305,60
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-12-29,37.84,1168,124
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2023-03-23,3.35,6,18
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-06-03,0.00,4,0
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2023-03-26,0.00,20,0
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2022-04-02,36.11,21,4
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-06-27,19.28,80,20
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2023-02-17,0.00,7,0
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-02-16,159.19,492,48
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-12-11,3.93,90,30
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-07-13,12.02,48,21
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2023-01-05,54.72,22,40
997546097,ad_network_2_iOS_US_All_Exact_CPT,2023-01-23,844.93,3699,92
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2022-12-30,0.00,16,0
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2023-01-15,0.00,4,0
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2022-11-07,0.00,15,0
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-07-09,7598.00,3135,1220
1003290939,ad_network_2_iOS_IE_All_C_Exact_CPT,2022-12-25,4.03,30,10
1003290939,ad_network_2_iOS_IE_All_C_Exact_CPT,2022-12-23,0.00,12,0
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-05-03,234.99,102,99
1003503722,ad_network_2_iOS_CA_All_Match,2022-10-31,89.85,2718,48
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-10-04,111.68,585,190
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-02-27,15.17,2,3
997563399,ad_network_2_iOS_US_All_Match,2022-04-29,180.95,1390,88
1003504069,ad_network_2_iOS_NZ_All_B_Exact_CPT,2022-03-16,0.00,5,0
1003428949,ad_network_2_iOS_UK_All_Match,2022-07-07,206.80,1628,90
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-11-04,17.28,182,24
1003457587,ad_network_2_iOS_UK_All_Shared_B_Exact_CPT,2022-02-05,16.63,28,7
1003428949,ad_network_2_iOS_UK_All_Match,2023-02-17,731.10,2394,108
1003457587,ad_network_2_iOS_UK_All_Shared_B_Exact_CPT,2023-02-04,0.00,9,0
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-07-10,1.16,8,4
1003503564,ad_network_2_iOS_NZ_All_Shared_B_Exact_CPT,2022-04-15,41.65,18,2
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-02-23,5.96,126,5
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2023-02-17,41.73,39,48
1003503722,ad_network_2_iOS_CA_All_Match,2023-03-13,599.30,1680,255
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-03-18,99.75,95,42
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-05-29,12.56,110,20
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-12-17,35.76,171,25
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-09-25,13.04,24,30
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-05-05,111.76,700,18
